projectRcn;projectID;projectAcronym;role;id;name;shortName;activityType;endOfParticipation;ecContribution;country;street;city;postCode;organizationUrl;vatNumber;contactForm;contactType;contactTitle;contactFirstNames;contactLastNames;contactFunction;contactTelephoneNumber;contactFaxNumber
8657;890;PANGLOSS;coordinator;;Cap Scientific Ltd;;;;;UK;"Scientific House
40-44 Coombe Road";New Malden;KT3 4QF;;;;;;;;;;
8657;890;PANGLOSS;participant;;7-TECHNOLOGIES A/S;;;;;DK;KOBMAGERGADE, 26 E P.O. Box 81;KOEBENHAVN;1150;;;;;;;;;;
8637;1600;FAOR;participant;71945;Universität Köln;;;;;DE;Universitätsstraße 45;Köln;50931;;;;;;;;;;
8637;1600;FAOR;coordinator;;BNR Europe Ltd;;;;;UK;London Road;Harlow;CM17 9NA;;;;;;;;;;
8637;1600;FAOR;participant;48846;Gesellschaft fur Mathematik und Datenverarbeitung mbH;;;;;DE;;SANKT AUGUSTIN;5205;;;;;;;;;;
8637;1600;FAOR;participant;;THE EAST ASIATIC COMPANY LTD;;;;;DK;SUNDKTROSGADE, 10 P.O. Box 818;KOEBENHAVN 0;2100;;;;;;;;;;
8467;1257;MUSE;participant;3680;Conception et Realisation Industrielle de Logiciel (CRIL);;;;;FR;146 boulevard de Valmy;Colombes;92700;;;;;;;;;;
8467;1257;MUSE;participant;;EBO;;;;;EL;160, KIFISSIAS AVENUE;ATHINAI;11525;;;;;;;;;;
8467;1257;MUSE;coordinator;;Brameur Ltd;;;;;UK;"Star Plan House
237 High Street";Aldershot;GU11 1TJ;;;;;;;;;;
8341;1480;SACODY;coordinator;46922;Bertin & Cie;;;;;FR;"59 rue Pierre Curie
Zone Industrielle des Gatines";Plaisir;78373;;;;;;;;;;
8341;1480;SACODY;participant;7977;AEG Olympia AG;;;;;DE;Goldsteinstraße 235;Frankfurt am Main;60528;;;;;;;;;;
8341;1480;SACODY;participant;999974359;UNIVERSITY COLLEGE DUBLIN;;HES;;;IE;BELFIELD;DUBLIN 4;X;;;;;;;;;;
8341;1480;SACODY;participant;999991334;KATHOLIEKE UNIVERSITEIT LEUVEN;;HES;;;BE;CELESTIJNENLAAN;HEVERLEE;3030;;;;;;;;;;
8341;1480;SACODY;participant;;LEUVEN MEASUREMENT & SYSTEMS INTERNATIONAL;;;;;BE;INTERLEUVENLAAN;HEVERLEE;3001;;;;;;;;;;
8345;1484;IPCES;participant;18550;Dornier System GmbH;;;;;DE;An der Bundesstraße 31;Friedrichshafen;88048;;;;;;;;;;
8345;1484;IPCES;participant;;CENTRE D'ESTUDIS AVANCAIS DE BLANES;;;;;ES;CAMI DE SANTA BARBARA;BLANES;17300;;;;;;;;;;
8345;1484;IPCES;participant;;UNIV POLITECNICA DE CATALUNYA;;;;;ES;C/PAU GARGALLO Apartado 30002;BARCELONA;8028;;;;;;;;;;
8345;1484;IPCES;coordinator;;NEDERLANDSE PHILIPS BEDRIJVEN BV;;;;;NL;KASTANJELAAN Postbus 218;EINDHOVEN;5600 MD;;;;;;;;;;
8345;1484;IPCES;participant;;MINIWATT SA;;;;;ES;PASEO ZONA FRANCA 15;BARCELONA;8004;;;;;;;;;;
8345;1484;IPCES;participant;;ELTEC Elektronik GmbH;;;;;DE;Galileo-Galilei-Straße 11;Mainz;55129;;;;;;;;;;
8345;1484;IPCES;participant;;Philips Composants;;;;;FR;131 route de Paris;Dreux;28104;;;;;;;;;;
8345;1484;IPCES;participant;999997930;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;;;;;FR;AVENUE DU COLONEL ROCHE,7;TOULOUSE;31077;;;;;;;;;;
